status_type,year_born,gender,native_province,corruption_location,local_official,rankErin,sentence_details,economic_problem,corrupted_amount,sector,connections_with_tigers
Fly,1950-1959,Male,Shaanxi,Hubei,No,10,NA,Yes,NA,technology,No
Tiger,1940-1949,Male,Guizhou,Beijing,No,4,20 -25 years imprisonment,Yes,NA,CEHS,Yes
Tiger,1950-1959,Male,Guizhou,Beijing,No,4,NA,Yes,NA,social service,Yes
Fly,1960-1969,Male,Chongqing,Guizhou,No,6,NA,Yes,NA,transport,No
Tiger,1970-1979,Male,Guangxi,Shandong,No,4,NA,Yes,NA,social service,No
Tiger,1950-1959,Male,Jiangsu,Jiangsu,Yes,4,NA,Yes,NA,social service,No
Tiger,1950-1959,Male,Zhejiang,Gansu,No,3,NA,Yes,NA,social service,No
Tiger,1960-1969,Male,Jiangsu,Liaoning,No,3,20 -25 years imprisonment,Yes,NA,social service,Yes
Tiger,1950-1959,Male,Yunnan,Shanxi,No,5,20 -25 years imprisonment,Yes,NA,mining,Yes
Fly,1940-1949,Male,Beijing,Jiangxi,No,6,NA,Yes,"1,000,000-10,000,000",agriculture,No
Fly,1950-1959,Male,Inner Mongolia,Ningxia,No,6,NA,Yes,"1,000,000-10,000,000",CEHS,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,8,20 -25 years imprisonment,Yes,NA,social service,No
Fly,1960-1969,Male,Guizhou,Guizhou,Yes,6,NA,Yes,NA,CEHS,No
Fly,1960-1969,Male,Guangdong,Sichuan,No,10,NA,Yes,NA,CEHS,No
Fly,1950-1969,Male,Gansu,Guangdong,No,8,NA,Yes,NA,transport,No
Fly,1970-1979,Male,Qinghai,Sichuan,No,6,20 -25 years imprisonment,Yes,NA,CEHS,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,6,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Guizhou,Guizhou,Yes,10,NA,Yes,NA,social service,No
Fly,1970-1979,Male,Tianjin,Guangdong,No,5,20 -25 years imprisonment,Yes,NA,transport,No
Fly,1950-1959,Male,Anhui,Anhui,Yes,10,NA,Yes,NA,CEHS,No
Fly,1950-1969,Male,Hebei,Shanxi,No,5,NA,Yes,NA,finance,No
Fly,1960-1969,Male,Chongqing,Chongqing,Yes,7,20 -25 years imprisonment,Yes,NA,social service,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,6,NA,Yes,"1,000,000-10,000,000",finance,No
Tiger,1950-1959,Male,Shandong,Beijing,No,4,NA,Yes,NA,social service,Yes
Fly,1950-1959,Male,Guangdong,Beijing,No,8,NA,Yes,NA,CEHS,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,6,NA,Yes,NA,social service,No
Fly,1940-1949,Male,Sichuan,Hubei,No,5,NA,Yes,NA,CEHS,No
Fly,1950-1959,Male,Yunnan,Guangdong,No,5,20 -25 years imprisonment,Yes,NA,real estate,No
Fly,1960-1969,Male,Ningxia,Guizhou,No,6,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Henan,Henan,Yes,6,NA,Yes,NA,social service,No
Fly,1950-1959,Male,Jiangxi,Jiangxi,Yes,5,NA,Yes,NA,CEHS,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,6,NA,Yes,"1,000,000-10,000,000",social service,No
Tiger,1950-1959,Male,Jiangxi,Liaoning,No,4,20 -25 years imprisonment,Yes,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,5,NA,Yes,"1,000,000-10,000,000",social service,No
Fly,1950-1959,Male,Shandong,Jiangxi,No,6,10-15 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Tiger,1950-1959,Male,Jiangxi,Beijing,No,4,NA,Yes,NA,social service,Yes
Fly,1960-1969,Male,Hebei,Hebei,Yes,5,1-5 years imprisonment,Yes,NA,technology,No
Fly,1950-1959,Male,Liaoning,Liaoning,Yes,5,NA,Yes,NA,social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,5,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Hainan,Hainan,Yes,9,NA,Yes,NA,finance,No
Fly,1960-1969,Male,Jilin,Heilongjiang,No,6,NA,Yes,NA,social service,No
Fly,1950-1969,Male,Ningxia,Sichuan,No,6,NA,Yes,NA,social service,No
Fly,1950-1959,Male,Jilin,Heilongjiang,No,5,NA,Yes,NA,CEHS,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,6,NA,Yes,NA,CEHS,No
Fly,1940-1949,Male,Shanghai,Guangdong,No,6,NA,Yes,NA,social service,No
Fly,1940-1949,Male,Jiangxi,Guangdong,No,7,NA,Yes,NA,finance,No
Fly,1950-1959,Male,Fujian,Fujian,Yes,6,NA,Yes,NA,social service,No
Fly,1950-1959,Female,Shanghai,Hubei,No,5,NA,Yes,NA,transport,No
Fly,1960-1969,Male,Inner Mongolia,Inner Mongolia,Yes,6,1-5 years imprisonment,Yes,NA,social service,No
Fly,1950-1959,Female,Shanxi,Shanxi,Yes,6,NA,Yes,NA,finance,No
Fly,1960-1969,Male,Beijing,Beijing,Yes,9,NA,Yes,NA,finance,No
Fly,1950-1959,Male,Zhejiang,Zhejiang,Yes,6,NA,Yes,NA,finance,No
Fly,1960-1969,Male,Inner Mongolia,Inner Mongolia,Yes,7,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Jiangsu,Jiangsu,Yes,6,NA,Yes,NA,social service,Yes
Fly,1950-1959,Female,Sichuan,Sichuan,Yes,5,15-20 years imprisonment,Yes,"1,000,000-10,000,000",CEHS,No
Fly,1970-1979,Male,Yunnan,Beijing,No,9,1-5 years imprisonment,Yes,NA,finance,No
Fly,1950-1959,Male,Henan,Guangdong,No,5,1-5 years imprisonment,Yes,"1,000,000-10,000,000",transport,No
Fly,1950-1959,Male,Tibet,Tibet,Yes,5,1-5 years imprisonment,Yes,NA,transport,No
Fly,1950-1959,Male,Shandong,Hebei,No,5,NA,Yes,NA,social service,No
Tiger,1960-1969,Male,Guangdong,Beijing,No,4,NA,Yes,NA,social service,Yes
Tiger,1940-1949,Male,Shanxi,Guangdong,No,4,1-5 years imprisonment,Yes,NA,social service,Yes
Fly,1970-1979,Male,Hubei,Zhejiang,No,9,NA,Yes,NA,social service,Yes
Tiger,1950-1959,Male,Yunnan,Yunnan,Yes,5,1-5 years imprisonment,Yes,NA,social service,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,6,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Hebei,Hubei,No,7,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,6,NA,Yes,NA,social service,No
Fly,1970-1979,Female,Jiangsu,Jiangsu,Yes,9,NA,Yes,NA,finance,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,10,NA,Yes,NA,CEHS,No
Fly,1960-1969,Male,Jilin,Hunan,No,7,NA,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,6,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Fujian,Fujian,Yes,6,1-5 years imprisonment,Yes,NA,social service,No
Fly,1960-1969,Male,Gansu,Guangdong,No,7,NA,Yes,NA,finance,No
Fly,1950-1969,Male,Hubei,Guangdong,No,7,1-5 years imprisonment,Yes,NA,social service,No
Fly,1940-1949,Male,Tibet,Guangdong,No,7,NA,Yes,NA,finance,No
Fly,1960-1969,Male,Hebei,Yunnan,No,7,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Zhejiang,Zhejiang,Yes,8,NA,Yes,NA,social service,No
Fly,1970-1979,Male,Zhejiang,Zhejiang,Yes,5,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Jiangsu,Jiangsu,Yes,6,1-5 years imprisonment,Yes,NA,social service,No
Fly,1960-1969,Male,Jiangsu,Jiangsu,Yes,6,NA,Yes,NA,social service,No
Tiger,1940-1949,Male,Yunnan,Yunnan,Yes,4,NA,Yes,NA,finance,No
Fly,1950-1959,Male,Guizhou,Guizhou,Yes,6,NA,Yes,NA,finance,No
Fly,1950-1959,Male,Hubei,Guizhou,No,6,NA,Yes,NA,social service,No
Fly,1950-1959,Male,Heilongjiang,Guangxi,No,7,NA,Yes,"1,000,000-10,000,000",social service,No
Fly,1940-1949,Male,Qinghai,Shanxi,No,8,NA,Yes,NA,CEHS,No
Fly,1970-1979,Male,Fujian,Zhejiang,No,8,NA,Yes,NA,social service,No
Tiger,1950-1959,Male,Anhui,Beijing,No,4,NA,Yes,"1,000,000-10,000,000",CEHS,No
Tiger,1940-1949,Male,Shanxi,Jiangsu,No,4,NA,Yes,NA,social service,Yes
Fly,1950-1959,Male,Hubei,Hubei,Yes,6,1-5 years imprisonment,Yes,NA,social service,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,5,1-5 years imprisonment,Yes,NA,transport,No
Fly,1940-1949,Male,Fujian,Fujian,Yes,6,NA,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Zhejiang,Shandong,No,5,NA,NA,NA,social service,No
Fly,1950-1969,Male,Inner Mongolia,Beijing,No,7,NA,Yes,"1,000,000-10,000,000",CEHS,No
Fly,1960-1969,Male,Jilin,Tibet,No,6,1-5 years imprisonment,NA,NA,CEHS,No
Tiger,1950-1959,Male,Hunan,Jiangxi,No,4,10-15 years imprisonment,Yes,"1,000,000-10,000,000",infrastructure,Yes
Fly,1960-1969,Female,Zhejiang,Zhejiang,Yes,10,1-5 years imprisonment,NA,NA,real estate,Yes
Tiger,1950-1959,Male,Anhui,Beijing,No,4,NA,NA,NA,social service,Yes
Fly,1950-1969,Male,Yunnan,Qinghai,No,7,NA,NA,NA,mining,No
Tiger,1970-1979,Male,Shaanxi,Zhejiang,No,4,NA,NA,NA,social service,Yes
Fly,1950-1969,Male,Hubei,Henan,No,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hainan,Hainan,Yes,8,NA,Yes,"1,000,000-10,000,000",social service,No
Fly,1980-1989,Male,Xinjiang,Shaanxi,No,7,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Fujian,Heilongjiang,No,7,NA,NA,NA,social service,No
Fly,1940-1949,Male,Sichuan,Hunan,No,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Zhejiang,Zhejiang,Yes,5,10-15 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,6,1-5 years imprisonment,NA,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,6,1-5 years imprisonment,NA,NA,social service,No
Fly,1970-1979,Male,Anhui,Yunnan,No,8,1-5 years imprisonment,NA,NA,technology,No
Tiger,1950-1959,Male,Henan,Shaanxi,No,4,10-15 years imprisonment,Yes,"1,000,000-10,000,000",social service,Yes
Fly,1950-1959,Female,Jilin,Jiangxi,No,6,1-5 years imprisonment,NA,NA,infrastructure,Yes
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanxi,Henan,No,5,10-15 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Hunan,Jiangxi,No,5,NA,Yes,"1,000,000-10,000,000",CEHS,No
Fly,1970-1979,Male,Shanghai,Shanghai,Yes,7,1-5 years imprisonment,NA,NA,finance,No
Fly,1950-1959,Female,Heilongjiang,Henan,No,9,NA,NA,NA,transport,No
Tiger,1960-1969,Male,Guangxi,Guangxi,Yes,4,10-15 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Tiger,1950-1959,Male,Shanxi,Zhejiang,No,4,NA,NA,NA,social service,No
Fly,1940-1949,Male,Inner Mongolia,Sichuan,No,6,NA,Yes,"1,000,000-10,000,000",social service,No
Fly,1950-1959,Male,Hunan,Hunan,Yes,5,NA,NA,NA,mining,No
Fly,1940-1949,Male,Hubei,Guizhou,No,9,NA,NA,NA,finance,No
Fly,1960-1969,Male,Henan,Henan,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Gansu,Xinjiang,No,10,1-5 years imprisonment,NA,NA,mining,No
Fly,1970-1979,Male,Beijing,Xinjiang,No,9,NA,NA,NA,mining,No
Fly,1960-1969,Male,Zhejiang,Jiangsu,No,7,NA,NA,NA,finance,No
Fly,1960-1969,Male,Yunnan,Jiangsu,No,9,1-5 years imprisonment,NA,NA,technology,No
Fly,1950-1959,Male,Hebei,Shanxi,No,5,1-5 years imprisonment,NA,NA,CEHS,No
Fly,1970-1979,Male,Hebei,Hubei,No,6,NA,NA,NA,agriculture,No
Fly,1950-1959,Male,Fujian,Fujian,Yes,6,NA,NA,NA,infrastructure,No
Fly,1970-1979,Male,Henan,Beijing,No,9,1-5 years imprisonment,NA,NA,technology,No
Fly,1950-1959,Male,Fujian,Fujian,Yes,6,10-15 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,7,10-15 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,6,NA,Yes,"1,000,000-10,000,000",social service,No
Fly,1940-1949,Male,Hebei,Jilin,No,6,1-5 years imprisonment,NA,NA,technology,No
Fly,1960-1969,Male,Jiangxi,Jiangxi,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Chongqing,Chongqing,Yes,6,NA,NA,NA,social service,No
Fly,1970-1979,Male,Jilin,Shanxi,No,6,NA,NA,NA,mining,No
Fly,1940-1949,Male,Guangdong,Guangdong,Yes,9,NA,NA,NA,finance,No
Fly,1970-1979,Male,Hubei,Fujian,No,7,NA,NA,NA,infrastructure,No
Fly,1940-1949,Male,Ningxia,Sichuan,No,7,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,6,5-10 years imprisonment,NA,NA,technology,No
Fly,1940-1949,Male,Sichuan,Beijing,No,8,5-10 years imprisonment,NA,NA,finance,No
Fly,1950-1959,Male,Jiangsu,Shanghai,No,6,NA,Yes,"1,000,000-10,000,000",CEHS,No
Fly,1950-1959,Male,Jilin,Guangdong,No,6,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,5,NA,No,NA,social service,No
Fly,1950-1959,Male,Hubei,Hubei,Yes,6,5-10 years imprisonment,No,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,5,NA,Yes,"1,000,000-10,000,000",finance,No
Fly,1950-1959,Male,Jiangsu,Henan,No,10,NA,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,6,5-10 years imprisonment,NA,NA,social service,No
Fly,1980-1989,Female,Jilin,Guangdong,No,5,5-10 years imprisonment,No,NA,transport,No
Fly,1980-1989,Male,Beijing,Beijing,Yes,8,5-10 years imprisonment,No,NA,finance,No
Tiger,1950-1959,Male,Guangdong,Guangdong,Yes,4,Life imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,7,5-10 years imprisonment,NA,NA,manufacturing,No
Fly,1960-1969,Male,Henan,Henan,Yes,6,5-10 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Guangdong,Shanghai,No,6,5-10 years imprisonment,NA,NA,manufacturing,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,6,10-15 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,5,NA,NA,NA,social service,Yes
Fly,1950-1959,Male,Shandong,Xinjiang,No,6,NA,NA,NA,social service,No
Fly,1980-1989,Male,Tibet,Beijing,No,5,NA,No,NA,finance,No
Fly,1950-1959,Male,Shanxi,Gansu,No,6,NA,NA,NA,technology,No
Fly,1960-1969,Male,Jiangsu,Shanghai,No,5,5-10 years imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,6,NA,NA,NA,social service,No
Fly,1950-1969,Male,Ningxia,Guangdong,No,8,NA,NA,NA,transport,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,5,Life imprisonment,Yes,"1,000,000-10,000,000",social service,No
Fly,1980-1989,Male,Tianjin,Tianjin,Yes,6,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1980-1989,Male,Hebei,Shanghai,No,6,5-10 years imprisonment,No,NA,finance,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,6,5-10 years imprisonment,NA,NA,social service,No
Fly,1960-1969,Female,Ningxia,Tibet,No,6,5-10 years imprisonment,NA,NA,social service,No
Tiger,1960-1969,Male,Inner Mongolia,Inner Mongolia,Yes,4,NA,Yes,"10,000,000-50,000,000",social service,Yes
Tiger,1950-1959,Male,Hebei,Beijing,No,4,NA,Yes,"10,000,000-50,000,000",technology,No
Fly,1960-1969,Male,Xinjiang,Qinghai,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Fujian,Fujian,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Guizhou,No,6,NA,Yes,"10,000,000-50,000,000",finance,No
Fly,1970-1979,Female,Hebei,Shandong,No,6,NA,NA,NA,finance,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangxi,Jiangxi,No,5,Life imprisonment,Yes,"10,000,000-50,000,000",infrastructure,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,9,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1940-1949,Male,Fujian,Sichuan,No,8,NA,NA,NA,finance,No
Tiger,1950-1959,Male,Shandong,Heilongjiang,No,4,10-15 years imprisonment,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1960-1969,Male,Shanxi,Shanxi,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jiangsu,Beijing,No,5,10-15 years imprisonment,Yes,"10,000,000-50,000,000",energy,No
Fly,1950-1959,Male,Shanxi,Shanxi,Yes,5,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Shanghai,No,9,5-10 years imprisonment,NA,NA,finance,No
Fly,1950-1959,Male,Anhui,Shanghai,No,10,NA,No,NA,finance,No
Fly,1950-1959,Male,Jiangxi,Sichuan,No,5,10-15 years imprisonment,Yes,"10,000,000-50,000,000",agriculture,No
Fly,1970-1979,Male,Tianjin,Guizhou,No,5,NA,NA,NA,finance,No
Fly,1960-1969,Male,Anhui,Sichuan,No,6,5-10 years imprisonment,NA,NA,finance,No
Fly,1970-1979,Male,Tibet,Guangdong,No,5,NA,NA,NA,technology,No
Fly,1960-1969,Male,Jiangxi,Jiangxi,Yes,6,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1950-1969,Male,Ningxia,Hebei,No,5,NA,NA,NA,social service,No
Fly,1970-1979,Male,Anhui,Beijing,No,10,5-10 years imprisonment,NA,NA,CEHS,No
Fly,1980-1989,Male,Hainan,Sichuan,No,6,NA,No,NA,CEHS,No
Fly,1950-1959,Male,Henan,Hainan,No,5,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,10,NA,No,NA,mining,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,9,NA,NA,NA,finance,No
Fly,1950-1969,Male,Anhui,Tianjin,No,6,5-10 years imprisonment,No,NA,social service,No
Fly,1950-1959,Male,Liaoning,Chongqing,No,6,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Shaanxi,Shaanxi,Yes,6,10-15 years imprisonment,Yes,"10,000,000-50,000,000",mining,No
Tiger,1950-1959,Male,Guangxi,Guangxi,Yes,4,10-15 years imprisonment,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,5,10-15 years imprisonment,Yes,"10,000,000-50,000,000",social service,Yes
Tiger,1950-1959,Male,Sichuan,Sichuan,Yes,3,10-15 years imprisonment,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1950-1959,Male,Shandong,Shandong,Yes,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Zhejiang,Zhejiang,Yes,6,NA,No,NA,social service,No
Fly,1950-1969,Male,Fujian,Guangxi,No,9,5-10 years imprisonment,No,NA,manufacturing,No
Fly,1940-1949,Male,Jiangsu,Beijing,No,7,NA,No,NA,technology,No
Fly,1950-1969,Male,Guizhou,Hubei,No,5,NA,No,NA,technology,No
Fly,1950-1959,Male,Hubei,Hubei,Yes,6,5-10 years imprisonment,NA,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,NA,NA,finance,No
Fly,1950-1959,Male,Jilin,Hunan,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,5,5-10 years imprisonment,NA,NA,social service,No
Fly,1950-1959,Male,Tibet,Heilongjiang,No,6,5-10 years imprisonment,NA,NA,social service,No
Fly,1950-1959,Male,Guangxi,Guangxi,Yes,6,NA,No,NA,social service,No
Tiger,1960-1969,Male,Guangdong,Guangdong,Yes,4,NA,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1950-1959,Male,Hunan,Hunan,Yes,5,NA,Yes,NA,technology,No
Fly,1960-1969,Male,Chongqing,Jilin,No,7,5-10 years imprisonment,NA,NA,CEHS,No
Fly,1950-1959,Male,Tianjin,Tianjin,Yes,5,NA,No,NA,social service,No
Fly,1960-1969,Male,Guizhou,Tianjin,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,6,NA,NA,NA,social service,Yes
Tiger,1950-1959,Male,Jiangsu,Jiangsu,Yes,4,NA,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1960-1969,Male,Hubei,Guangdong,No,9,5-10 years imprisonment,NA,NA,transport,No
Fly,1970-1979,Male,Heilongjiang,Fujian,No,6,NA,No,NA,technology,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,6,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,5,5-10 years imprisonment,Yes,NA,social service,No
Fly,1950-1969,Male,Shanxi,Guangdong,No,6,5-10 years imprisonment,NA,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,No,NA,technology,No
Fly,1940-1949,Male,Zhejiang,Guizhou,No,5,5-10 years imprisonment,NA,NA,finance,No
Fly,1960-1969,Male,Inner Mongolia,Beijing,No,7,NA,No,NA,finance,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,6,5-10 years imprisonment,NA,NA,CEHS,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,5,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Jiangsu,Liaoning,No,9,Life imprisonment,Yes,"10,000,000-50,000,000",CEHS,No
Tiger,1950-1959,Male,Chongqing,Chongqing,Yes,4,10-15 years imprisonment,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1960-1969,Male,Jiangxi,Jiangxi,Yes,6,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanghai,Gansu,No,5,5-10 years imprisonment,NA,NA,manufacturing,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,6,5-10 years imprisonment,NA,NA,social service,No
Fly,1950-1959,Male,Heilongjiang,Heilongjiang,Yes,6,5-10 years imprisonment,No,NA,CEHS,No
Fly,1970-1979,Male,Hebei,Liaoning,No,6,5-10 years imprisonment,No,NA,mining,No
Fly,1960-1969,Male,Fujian,Liaoning,No,6,NA,NA,NA,CEHS,No
Fly,1970-1979,Male,Jiangxi,Sichuan,No,6,Life imprisonment,Yes,"10,000,000-50,000,000",finance,No
Fly,1950-1959,Male,Yunnan,Heilongjiang,No,5,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Guangxi,Guangxi,Yes,6,NA,Yes,"10,000,000-50,000,000",technology,No
Fly,1950-1969,Male,Beijing,Beijing,Yes,9,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1950-1959,Male,Ningxia,Inner Mongolia,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hubei,Inner Mongolia,No,9,NA,No,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,No,NA,social service,No
Tiger,1950-1959,Male,Shandong,Jilin,No,4,10-15 years imprisonment,Yes,"10,000,000-50,000,000",technology,Yes
Fly,1950-1959,Male,Hebei,Liaoning,No,6,NA,No,NA,social service,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,6,5-10 years imprisonment,No,NA,social service,No
Fly,1940-1949,Male,Tianjin,Guangdong,No,7,5-10 years imprisonment,NA,NA,finance,No
Fly,1970-1979,Male,Hunan,Guangdong,No,6,NA,No,NA,social service,Yes
Fly,1970-1979,Male,Anhui,Guangdong,No,7,NA,No,NA,manufacturing,No
Tiger,1950-1959,Male,Shandong,Shandong,Yes,4,Life imprisonment,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1950-1969,Male,Guangdong,Anhui,No,9,Life imprisonment,Yes,"10,000,000-50,000,000",social service,No
Fly,1960-1969,Male,Guizhou,Guizhou,Yes,9,NA,No,NA,CEHS,No
Fly,1960-1969,Male,Jiangxi,Jiangxi,Yes,6,5-10 years imprisonment,NA,NA,agriculture,No
Fly,1950-1959,Male,Hubei,Hubei,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,No,NA,social service,No
Fly,1980-1989,Male,Jilin,Hubei,No,6,NA,No,NA,social service,No
Fly,1960-1969,Male,Yunnan,Liaoning,No,6,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1970-1979,Male,Guangdong,Chongqing,No,6,NA,NA,NA,finance,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Henan,Henan,Yes,6,NA,NA,NA,social service,No
Fly,1940-1949,Male,Henan,Henan,Yes,6,NA,NA,NA,social service,No
Fly,1940-1949,Male,Jiangsu,Inner Mongolia,No,6,NA,No,NA,social service,No
Fly,1960-1969,Male,Qinghai,Liaoning,No,8,NA,No,NA,CEHS,No
Fly,1950-1959,Male,Jiangxi,Jiangxi,Yes,5,5-10 years imprisonment,NA,NA,mining,No
Fly,1950-1959,Male,Jiangsu,Hebei,No,5,5-10 years imprisonment,No,NA,infrastructure,No
Fly,1950-1959,Male,Henan,Henan,Yes,6,5-10 years imprisonment,Yes,NA,social service,No
Fly,1960-1969,Male,Sichuan,Jiangxi,No,6,NA,No,NA,mining,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,6,NA,No,NA,technology,No
Fly,1960-1969,Male,Gansu,Yunnan,No,5,NA,NA,NA,infrastructure,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,7,NA,Yes,"10,000,000-50,000,000",finance,No
Fly,1950-1959,Male,Yunnan,Yunnan,Yes,6,NA,Yes,NA,mining,No
Fly,1950-1959,Male,Sichuan,Sichuan,Yes,6,NA,No,NA,social service,No
Fly,1960-1969,Male,Beijing,Beijing,Yes,5,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1950-1959,Male,Tibet,Henan,No,5,NA,Yes,NA,CEHS,No
Fly,1970-1979,Male,Tianjin,Henan,No,6,5-10 years imprisonment,No,NA,mining,No
Fly,1950-1959,Male,Liaoning,Liaoning,Yes,5,5-10 years imprisonment,Yes,NA,social service,No
